persona_id,country,region,country_set,name,gender,age,profession,profession_article,subject_pronoun,object_pronoun,possessive_pronoun,be_verb,work_verb
P00317,Brazil,Latin America,original_10,Carlos,male,45,janitor,a,he,him,his,is,works
P00318,Brazil,Latin America,original_10,Carlos,male,45,journalist,a,he,him,his,is,works
P00319,Brazil,Latin America,original_10,Carlos,male,45,lawyer,a,he,him,his,is,works
P00320,Brazil,Latin America,original_10,Carlos,male,45,mechanic,a,he,him,his,is,works
P00321,Brazil,Latin America,original_10,Carlos,male,45,paramedic,a,he,him,his,is,works
P00322,Brazil,Latin America,original_10,Carlos,male,45,pharmacist,a,he,him,his,is,works
P00323,Brazil,Latin America,original_10,Carlos,male,45,plumber,a,he,him,his,is,works
P00324,Brazil,Latin America,original_10,Carlos,male,45,police officer,a,he,him,his,is,works
P00325,Brazil,Latin America,original_10,Carlos,male,45,real estate agent,a,he,him,his,is,works
P00326,Brazil,Latin America,original_10,Carlos,male,45,registered nurse,a,he,him,his,is,works
P00327,Brazil,Latin America,original_10,Carlos,male,45,social worker,a,he,him,his,is,works
P00328,Brazil,Latin America,original_10,Carlos,male,45,truck driver,a,he,him,his,is,works
P00329,Brazil,Latin America,original_10,Carlos,male,45,veterinarian,a,he,him,his,is,works
P00330,Brazil,Latin America,original_10,Carlos,male,45,waiter,a,he,him,his,is,works
P00331,Brazil,Latin America,original_10,Carlos,male,65,accountant,an,he,him,his,is,works
P00332,Brazil,Latin America,original_10,Carlos,male,65,administrative assistant,an,he,him,his,is,works
P00333,Brazil,Latin America,original_10,Carlos,male,65,architect,an,he,him,his,is,works
P00334,Brazil,Latin America,original_10,Carlos,male,65,bank teller,a,he,him,his,is,works
P00335,Brazil,Latin America,original_10,Carlos,male,65,business manager,a,he,him,his,is,works
P00336,Brazil,Latin America,original_10,Carlos,male,65,cashier,a,he,him,his,is,works
P00337,Brazil,Latin America,original_10,Carlos,male,65,chef,a,he,him,his,is,works
P00338,Brazil,Latin America,original_10,Carlos,male,65,civil engineer,a,he,him,his,is,works
P00339,Brazil,Latin America,original_10,Carlos,male,65,computer programmer,a,he,him,his,is,works
P00340,Brazil,Latin America,original_10,Carlos,male,65,construction worker,a,he,him,his,is,works
P00341,Brazil,Latin America,original_10,Carlos,male,65,doctor,a,he,him,his,is,works
P00342,Brazil,Latin America,original_10,Carlos,male,65,electrician,an,he,him,his,is,works
P00343,Brazil,Latin America,original_10,Carlos,male,65,elementary school teacher,an,he,him,his,is,works
P00344,Brazil,Latin America,original_10,Carlos,male,65,farmer,a,he,him,his,is,works
P00345,Brazil,Latin America,original_10,Carlos,male,65,flight attendant,a,he,him,his,is,works
P00346,Brazil,Latin America,original_10,Carlos,male,65,hairdresser,a,he,him,his,is,works
P00347,Brazil,Latin America,original_10,Carlos,male,65,janitor,a,he,him,his,is,works
P00348,Brazil,Latin America,original_10,Carlos,male,65,journalist,a,he,him,his,is,works
P00349,Brazil,Latin America,original_10,Carlos,male,65,lawyer,a,he,him,his,is,works
P00350,Brazil,Latin America,original_10,Carlos,male,65,mechanic,a,he,him,his,is,works
P00351,Brazil,Latin America,original_10,Carlos,male,65,paramedic,a,he,him,his,is,works
P00352,Brazil,Latin America,original_10,Carlos,male,65,pharmacist,a,he,him,his,is,works
P00353,Brazil,Latin America,original_10,Carlos,male,65,plumber,a,he,him,his,is,works
P00354,Brazil,Latin America,original_10,Carlos,male,65,police officer,a,he,him,his,is,works
P00355,Brazil,Latin America,original_10,Carlos,male,65,real estate agent,a,he,him,his,is,works
P00356,Brazil,Latin America,original_10,Carlos,male,65,registered nurse,a,he,him,his,is,works
P00357,Brazil,Latin America,original_10,Carlos,male,65,social worker,a,he,him,his,is,works
P00358,Brazil,Latin America,original_10,Carlos,male,65,truck driver,a,he,him,his,is,works
P00359,Brazil,Latin America,original_10,Carlos,male,65,veterinarian,a,he,him,his,is,works
P00360,Brazil,Latin America,original_10,Carlos,male,65,waiter,a,he,him,his,is,works
P00361,Brazil,Latin America,original_10,Ana,female,25,accountant,an,she,her,her,is,works
P00362,Brazil,Latin America,original_10,Ana,female,25,administrative assistant,an,she,her,her,is,works
P00363,Brazil,Latin America,original_10,Ana,female,25,architect,an,she,her,her,is,works
P00364,Brazil,Latin America,original_10,Ana,female,25,bank teller,a,she,her,her,is,works
P00365,Brazil,Latin America,original_10,Ana,female,25,business manager,a,she,her,her,is,works
P00366,Brazil,Latin America,original_10,Ana,female,25,cashier,a,she,her,her,is,works
P00367,Brazil,Latin America,original_10,Ana,female,25,chef,a,she,her,her,is,works
P00368,Brazil,Latin America,original_10,Ana,female,25,civil engineer,a,she,her,her,is,works
P00369,Brazil,Latin America,original_10,Ana,female,25,computer programmer,a,she,her,her,is,works
P00370,Brazil,Latin America,original_10,Ana,female,25,construction worker,a,she,her,her,is,works
P00371,Brazil,Latin America,original_10,Ana,female,25,doctor,a,she,her,her,is,works
P00372,Brazil,Latin America,original_10,Ana,female,25,electrician,an,she,her,her,is,works
P00373,Brazil,Latin America,original_10,Ana,female,25,elementary school teacher,an,she,her,her,is,works
P00374,Brazil,Latin America,original_10,Ana,female,25,farmer,a,she,her,her,is,works
P00375,Brazil,Latin America,original_10,Ana,female,25,flight attendant,a,she,her,her,is,works
P00376,Brazil,Latin America,original_10,Ana,female,25,hairdresser,a,she,her,her,is,works
P00377,Brazil,Latin America,original_10,Ana,female,25,janitor,a,she,her,her,is,works
P00378,Brazil,Latin America,original_10,Ana,female,25,journalist,a,she,her,her,is,works
P00379,Brazil,Latin America,original_10,Ana,female,25,lawyer,a,she,her,her,is,works
P00380,Brazil,Latin America,original_10,Ana,female,25,mechanic,a,she,her,her,is,works
P00381,Brazil,Latin America,original_10,Ana,female,25,paramedic,a,she,her,her,is,works
P00382,Brazil,Latin America,original_10,Ana,female,25,pharmacist,a,she,her,her,is,works
P00383,Brazil,Latin America,original_10,Ana,female,25,plumber,a,she,her,her,is,works
P00384,Brazil,Latin America,original_10,Ana,female,25,police officer,a,she,her,her,is,works
P00385,Brazil,Latin America,original_10,Ana,female,25,real estate agent,a,she,her,her,is,works
P00386,Brazil,Latin America,original_10,Ana,female,25,registered nurse,a,she,her,her,is,works
P00387,Brazil,Latin America,original_10,Ana,female,25,social worker,a,she,her,her,is,works
P00388,Brazil,Latin America,original_10,Ana,female,25,truck driver,a,she,her,her,is,works
P00389,Brazil,Latin America,original_10,Ana,female,25,veterinarian,a,she,her,her,is,works
P00390,Brazil,Latin America,original_10,Ana,female,25,waiter,a,she,her,her,is,works
P00391,Brazil,Latin America,original_10,Ana,female,45,accountant,an,she,her,her,is,works
P00392,Brazil,Latin America,original_10,Ana,female,45,administrative assistant,an,she,her,her,is,works
P00393,Brazil,Latin America,original_10,Ana,female,45,architect,an,she,her,her,is,works
P00394,Brazil,Latin America,original_10,Ana,female,45,bank teller,a,she,her,her,is,works
P00395,Brazil,Latin America,original_10,Ana,female,45,business manager,a,she,her,her,is,works
P00396,Brazil,Latin America,original_10,Ana,female,45,cashier,a,she,her,her,is,works
P00397,Brazil,Latin America,original_10,Ana,female,45,chef,a,she,her,her,is,works
P00398,Brazil,Latin America,original_10,Ana,female,45,civil engineer,a,she,her,her,is,works
P00399,Brazil,Latin America,original_10,Ana,female,45,computer programmer,a,she,her,her,is,works
P00400,Brazil,Latin America,original_10,Ana,female,45,construction worker,a,she,her,her,is,works
P00401,Brazil,Latin America,original_10,Ana,female,45,doctor,a,she,her,her,is,works
P00402,Brazil,Latin America,original_10,Ana,female,45,electrician,an,she,her,her,is,works
P00403,Brazil,Latin America,original_10,Ana,female,45,elementary school teacher,an,she,her,her,is,works
P00404,Brazil,Latin America,original_10,Ana,female,45,farmer,a,she,her,her,is,works
P00405,Brazil,Latin America,original_10,Ana,female,45,flight attendant,a,she,her,her,is,works
P00406,Brazil,Latin America,original_10,Ana,female,45,hairdresser,a,she,her,her,is,works
P00407,Brazil,Latin America,original_10,Ana,female,45,janitor,a,she,her,her,is,works
P00408,Brazil,Latin America,original_10,Ana,female,45,journalist,a,she,her,her,is,works
P00409,Brazil,Latin America,original_10,Ana,female,45,lawyer,a,she,her,her,is,works
P00410,Brazil,Latin America,original_10,Ana,female,45,mechanic,a,she,her,her,is,works
P00411,Brazil,Latin America,original_10,Ana,female,45,paramedic,a,she,her,her,is,works
P00412,Brazil,Latin America,original_10,Ana,female,45,pharmacist,a,she,her,her,is,works
P00413,Brazil,Latin America,original_10,Ana,female,45,plumber,a,she,her,her,is,works
P00414,Brazil,Latin America,original_10,Ana,female,45,police officer,a,she,her,her,is,works
P00415,Brazil,Latin America,original_10,Ana,female,45,real estate agent,a,she,her,her,is,works
P00416,Brazil,Latin America,original_10,Ana,female,45,registered nurse,a,she,her,her,is,works
P00417,Brazil,Latin America,original_10,Ana,female,45,social worker,a,she,her,her,is,works
P00418,Brazil,Latin America,original_10,Ana,female,45,truck driver,a,she,her,her,is,works
P00419,Brazil,Latin America,original_10,Ana,female,45,veterinarian,a,she,her,her,is,works
P00420,Brazil,Latin America,original_10,Ana,female,45,waiter,a,she,her,her,is,works
P00421,Brazil,Latin America,original_10,Ana,female,65,accountant,an,she,her,her,is,works
P00422,Brazil,Latin America,original_10,Ana,female,65,administrative assistant,an,she,her,her,is,works
P00423,Brazil,Latin America,original_10,Ana,female,65,architect,an,she,her,her,is,works
P00424,Brazil,Latin America,original_10,Ana,female,65,bank teller,a,she,her,her,is,works
P00425,Brazil,Latin America,original_10,Ana,female,65,business manager,a,she,her,her,is,works
P00426,Brazil,Latin America,original_10,Ana,female,65,cashier,a,she,her,her,is,works
P00427,Brazil,Latin America,original_10,Ana,female,65,chef,a,she,her,her,is,works
P00428,Brazil,Latin America,original_10,Ana,female,65,civil engineer,a,she,her,her,is,works
P00429,Brazil,Latin America,original_10,Ana,female,65,computer programmer,a,she,her,her,is,works
P00430,Brazil,Latin America,original_10,Ana,female,65,construction worker,a,she,her,her,is,works
P00431,Brazil,Latin America,original_10,Ana,female,65,doctor,a,she,her,her,is,works
P00432,Brazil,Latin America,original_10,Ana,female,65,electrician,an,she,her,her,is,works
P00433,Brazil,Latin America,original_10,Ana,female,65,elementary school teacher,an,she,her,her,is,works
P00434,Brazil,Latin America,original_10,Ana,female,65,farmer,a,she,her,her,is,works
P00435,Brazil,Latin America,original_10,Ana,female,65,flight attendant,a,she,her,her,is,works
P00436,Brazil,Latin America,original_10,Ana,female,65,hairdresser,a,she,her,her,is,works
P00437,Brazil,Latin America,original_10,Ana,female,65,janitor,a,she,her,her,is,works
P00438,Brazil,Latin America,original_10,Ana,female,65,journalist,a,she,her,her,is,works
P00439,Brazil,Latin America,original_10,Ana,female,65,lawyer,a,she,her,her,is,works
P00440,Brazil,Latin America,original_10,Ana,female,65,mechanic,a,she,her,her,is,works
P00441,Brazil,Latin America,original_10,Ana,female,65,paramedic,a,she,her,her,is,works
P00442,Brazil,Latin America,original_10,Ana,female,65,pharmacist,a,she,her,her,is,works
P00443,Brazil,Latin America,original_10,Ana,female,65,plumber,a,she,her,her,is,works
P00444,Brazil,Latin America,original_10,Ana,female,65,police officer,a,she,her,her,is,works
P00445,Brazil,Latin America,original_10,Ana,female,65,real estate agent,a,she,her,her,is,works
P00446,Brazil,Latin America,original_10,Ana,female,65,registered nurse,a,she,her,her,is,works
P00447,Brazil,Latin America,original_10,Ana,female,65,social worker,a,she,her,her,is,works
P00448,Brazil,Latin America,original_10,Ana,female,65,truck driver,a,she,her,her,is,works
P00449,Brazil,Latin America,original_10,Ana,female,65,veterinarian,a,she,her,her,is,works
P00450,Brazil,Latin America,original_10,Ana,female,65,waiter,a,she,her,her,is,works
P00451,Brazil,Latin America,original_10,Ariel,neutral,25,accountant,an,they,them,their,are,work
P00452,Brazil,Latin America,original_10,Ariel,neutral,25,administrative assistant,an,they,them,their,are,work
P00453,Brazil,Latin America,original_10,Ariel,neutral,25,architect,an,they,them,their,are,work
P00454,Brazil,Latin America,original_10,Ariel,neutral,25,bank teller,a,they,them,their,are,work
P00455,Brazil,Latin America,original_10,Ariel,neutral,25,business manager,a,they,them,their,are,work
P00456,Brazil,Latin America,original_10,Ariel,neutral,25,cashier,a,they,them,their,are,work
P00457,Brazil,Latin America,original_10,Ariel,neutral,25,chef,a,they,them,their,are,work
P00458,Brazil,Latin America,original_10,Ariel,neutral,25,civil engineer,a,they,them,their,are,work
P00459,Brazil,Latin America,original_10,Ariel,neutral,25,computer programmer,a,they,them,their,are,work
P00460,Brazil,Latin America,original_10,Ariel,neutral,25,construction worker,a,they,them,their,are,work
P00461,Brazil,Latin America,original_10,Ariel,neutral,25,doctor,a,they,them,their,are,work
P00462,Brazil,Latin America,original_10,Ariel,neutral,25,electrician,an,they,them,their,are,work
P00463,Brazil,Latin America,original_10,Ariel,neutral,25,elementary school teacher,an,they,them,their,are,work
P00464,Brazil,Latin America,original_10,Ariel,neutral,25,farmer,a,they,them,their,are,work
P00465,Brazil,Latin America,original_10,Ariel,neutral,25,flight attendant,a,they,them,their,are,work
P00466,Brazil,Latin America,original_10,Ariel,neutral,25,hairdresser,a,they,them,their,are,work
P00467,Brazil,Latin America,original_10,Ariel,neutral,25,janitor,a,they,them,their,are,work
P00468,Brazil,Latin America,original_10,Ariel,neutral,25,journalist,a,they,them,their,are,work
P00469,Brazil,Latin America,original_10,Ariel,neutral,25,lawyer,a,they,them,their,are,work
P00470,Brazil,Latin America,original_10,Ariel,neutral,25,mechanic,a,they,them,their,are,work
P00471,Brazil,Latin America,original_10,Ariel,neutral,25,paramedic,a,they,them,their,are,work
P00472,Brazil,Latin America,original_10,Ariel,neutral,25,pharmacist,a,they,them,their,are,work
P00473,Brazil,Latin America,original_10,Ariel,neutral,25,plumber,a,they,them,their,are,work
P00474,Brazil,Latin America,original_10,Ariel,neutral,25,police officer,a,they,them,their,are,work
P00475,Brazil,Latin America,original_10,Ariel,neutral,25,real estate agent,a,they,them,their,are,work
P00476,Brazil,Latin America,original_10,Ariel,neutral,25,registered nurse,a,they,them,their,are,work
P00477,Brazil,Latin America,original_10,Ariel,neutral,25,social worker,a,they,them,their,are,work
P00478,Brazil,Latin America,original_10,Ariel,neutral,25,truck driver,a,they,them,their,are,work
P00479,Brazil,Latin America,original_10,Ariel,neutral,25,veterinarian,a,they,them,their,are,work
P00480,Brazil,Latin America,original_10,Ariel,neutral,25,waiter,a,they,them,their,are,work
P00481,Brazil,Latin America,original_10,Ariel,neutral,45,accountant,an,they,them,their,are,work
P00482,Brazil,Latin America,original_10,Ariel,neutral,45,administrative assistant,an,they,them,their,are,work
P00483,Brazil,Latin America,original_10,Ariel,neutral,45,architect,an,they,them,their,are,work
P00484,Brazil,Latin America,original_10,Ariel,neutral,45,bank teller,a,they,them,their,are,work
P00485,Brazil,Latin America,original_10,Ariel,neutral,45,business manager,a,they,them,their,are,work
P00486,Brazil,Latin America,original_10,Ariel,neutral,45,cashier,a,they,them,their,are,work
P00487,Brazil,Latin America,original_10,Ariel,neutral,45,chef,a,they,them,their,are,work
P00488,Brazil,Latin America,original_10,Ariel,neutral,45,civil engineer,a,they,them,their,are,work
