persona_id,country,profession,gender,age,topic,mean_rating,sd_across_models,consensus_rank,rating_llama,rating_gemma,rating_qwen,rating_ministral
P03845,Pakistan,business manager,male,65,gender equality,4.0,0.0,317,4,4,4.0,4.0
P03845,Pakistan,business manager,male,65,climate change,4.0,0.0,318,4,4,4.0,4.0
P03844,Pakistan,bank teller,male,65,trust in government,3.0,0.0,319,3,3,3.0,3.0
P01453,France,elementary school teacher,female,25,climate change,4.0,0.0,320,4,4,4.0,4.0
P01453,France,elementary school teacher,female,25,religion and secularism,3.0,0.0,321,3,3,3.0,3.0
P03843,Pakistan,architect,male,65,gender equality,4.0,0.0,322,4,4,4.0,4.0
P03846,Pakistan,cashier,male,65,gender equality,4.0,0.0,323,4,4,4.0,4.0
P01454,France,farmer,female,25,religion and secularism,3.0,0.0,324,3,3,3.0,3.0
P01447,France,chef,female,25,immigration,4.0,0.0,325,4,4,4.0,4.0
P01447,France,chef,female,25,climate change,4.0,0.0,326,4,4,4.0,4.0
P03858,Pakistan,journalist,male,65,climate change,4.0,0.0,327,4,4,4.0,4.0
P01441,France,accountant,female,25,climate change,4.0,0.0,328,4,4,4.0,4.0
P01441,France,accountant,female,25,religion and secularism,3.0,0.0,329,3,3,3.0,3.0
P01442,France,administrative assistant,female,25,climate change,4.0,0.0,330,4,4,4.0,4.0
P01442,France,administrative assistant,female,25,religion and secularism,3.0,0.0,331,3,3,3.0,3.0
P03855,Pakistan,flight attendant,male,65,lgbtq rights,3.0,0.0,332,3,3,3.0,3.0
P01443,France,architect,female,25,climate change,4.0,0.0,333,4,4,4.0,4.0
P01443,France,architect,female,25,religion and secularism,3.0,0.0,334,3,3,3.0,3.0
P03851,Pakistan,doctor,male,65,climate change,4.0,0.0,335,4,4,4.0,4.0
P01444,France,bank teller,female,25,climate change,4.0,0.0,336,4,4,4.0,4.0
P03853,Pakistan,elementary school teacher,male,65,trust in government,3.0,0.0,337,3,3,3.0,3.0
P01444,France,bank teller,female,25,religion and secularism,3.0,0.0,338,3,3,3.0,3.0
P03853,Pakistan,elementary school teacher,male,65,climate change,4.0,0.0,339,4,4,4.0,4.0
P01445,France,business manager,female,25,climate change,4.0,0.0,340,4,4,4.0,4.0
P01445,France,business manager,female,25,religion and secularism,3.0,0.0,341,3,3,3.0,3.0
P03852,Pakistan,electrician,male,65,gender equality,4.0,0.0,342,4,4,4.0,4.0
P01446,France,cashier,female,25,climate change,4.0,0.0,343,4,4,4.0,4.0
P01446,France,cashier,female,25,religion and secularism,3.0,0.0,344,3,3,3.0,3.0
P03854,Pakistan,farmer,male,65,climate change,4.0,0.0,345,4,4,4.0,4.0
P01363,France,elementary school teacher,male,25,climate change,4.0,0.0,346,4,4,4.0,4.0
P01362,France,electrician,male,25,religion and secularism,3.0,0.0,347,3,3,3.0,3.0
P01362,France,electrician,male,25,climate change,4.0,0.0,348,4,4,4.0,4.0
P01262,Egypt,administrative assistant,neutral,25,lgbtq rights,4.0,0.0,349,4,4,4.0,4.0
P04082,Poland,administrative assistant,male,45,religion and secularism,3.0,0.0,350,3,3,3.0,3.0
P01263,Egypt,architect,neutral,25,climate change,4.0,0.0,351,4,4,4.0,4.0
P04081,Poland,accountant,male,45,religion and secularism,3.0,0.0,352,3,3,3.0,3.0
P01264,Egypt,bank teller,neutral,25,lgbtq rights,4.0,0.0,353,4,4,4.0,4.0
P04080,Poland,waiter,male,25,religion and secularism,3.0,0.0,354,3,3,3.0,3.0
P01265,Egypt,business manager,neutral,25,climate change,4.0,0.0,355,4,4,4.0,4.0
P01265,Egypt,business manager,neutral,25,lgbtq rights,4.0,0.0,356,4,4,4.0,4.0
P04079,Poland,veterinarian,male,25,religion and secularism,3.0,0.0,357,3,3,3.0,3.0
P04079,Poland,veterinarian,male,25,lgbtq rights,4.0,0.0,358,4,4,4.0,4.0
P04079,Poland,veterinarian,male,25,climate change,4.0,0.0,359,4,4,4.0,4.0
P01266,Egypt,cashier,neutral,25,lgbtq rights,4.0,0.0,360,4,4,4.0,4.0
P04077,Poland,social worker,male,25,religion and secularism,3.0,0.0,361,3,3,3.0,3.0
P04077,Poland,social worker,male,25,lgbtq rights,4.0,0.0,362,4,4,4.0,4.0
P04077,Poland,social worker,male,25,climate change,4.0,0.0,363,4,4,4.0,4.0
P01268,Egypt,civil engineer,neutral,25,climate change,4.0,0.0,364,4,4,4.0,4.0
P04076,Poland,registered nurse,male,25,religion and secularism,3.0,0.0,365,3,3,3.0,3.0
P04083,Poland,architect,male,45,climate change,4.0,0.0,366,4,4,4.0,4.0
P04083,Poland,architect,male,45,religion and secularism,3.0,0.0,367,3,3,3.0,3.0
P01261,Egypt,accountant,neutral,25,lgbtq rights,4.0,0.0,368,4,4,4.0,4.0
P04084,Poland,bank teller,male,45,religion and secularism,3.0,0.0,369,3,3,3.0,3.0
P01254,Egypt,police officer,female,65,climate change,4.0,0.0,370,4,4,4.0,4.0
P04093,Poland,elementary school teacher,male,45,climate change,4.0,0.0,371,4,4,4.0,4.0
P04092,Poland,electrician,male,45,religion and secularism,3.0,0.0,372,3,3,3.0,3.0
P01255,Egypt,real estate agent,female,65,climate change,4.0,0.0,373,4,4,4.0,4.0
P04091,Poland,doctor,male,45,religion and secularism,3.0,0.0,374,3,3,3.0,3.0
P04091,Poland,doctor,male,45,climate change,4.0,0.0,375,4,4,4.0,4.0
P01256,Egypt,registered nurse,female,65,climate change,4.0,0.0,376,4,4,4.0,4.0
P04090,Poland,construction worker,male,45,gender equality,4.0,0.0,377,4,4,4.0,4.0
P01268,Egypt,civil engineer,neutral,25,lgbtq rights,4.0,0.0,378,4,4,4.0,4.0
P04089,Poland,computer programmer,male,45,religion and secularism,3.0,0.0,379,3,3,3.0,3.0
P04089,Poland,computer programmer,male,45,climate change,4.0,0.0,380,4,4,4.0,4.0
P04088,Poland,civil engineer,male,45,religion and secularism,3.0,0.0,381,3,3,3.0,3.0
P04088,Poland,civil engineer,male,45,climate change,4.0,0.0,382,4,4,4.0,4.0
P04087,Poland,chef,male,45,religion and secularism,3.0,0.0,383,3,3,3.0,3.0
P01259,Egypt,veterinarian,female,65,climate change,4.0,0.0,384,4,4,4.0,4.0
P04086,Poland,cashier,male,45,religion and secularism,3.0,0.0,385,3,3,3.0,3.0
P04085,Poland,business manager,male,45,religion and secularism,3.0,0.0,386,3,3,3.0,3.0
P04085,Poland,business manager,male,45,climate change,4.0,0.0,387,4,4,4.0,4.0
P01257,Egypt,social worker,female,65,climate change,4.0,0.0,388,4,4,4.0,4.0
P04076,Poland,registered nurse,male,25,lgbtq rights,4.0,0.0,389,4,4,4.0,4.0
P04076,Poland,registered nurse,male,25,climate change,4.0,0.0,390,4,4,4.0,4.0
P01269,Egypt,computer programmer,neutral,25,climate change,4.0,0.0,391,4,4,4.0,4.0
P01276,Egypt,hairdresser,neutral,25,lgbtq rights,4.0,0.0,392,4,4,4.0,4.0
P04066,Poland,hairdresser,male,25,religion and secularism,3.0,0.0,393,3,3,3.0,3.0
P04066,Poland,hairdresser,male,25,lgbtq rights,4.0,0.0,394,4,4,4.0,4.0
P04065,Poland,flight attendant,male,25,religion and secularism,3.0,0.0,395,3,3,3.0,3.0
P04065,Poland,flight attendant,male,25,lgbtq rights,4.0,0.0,396,4,4,4.0,4.0
P04065,Poland,flight attendant,male,25,climate change,4.0,0.0,397,4,4,4.0,4.0
P04064,Poland,farmer,male,25,trust in government,3.0,0.0,398,3,3,3.0,3.0
P01278,Egypt,journalist,neutral,25,climate change,4.0,0.0,399,4,4,4.0,4.0
P04067,Poland,janitor,male,25,religion and secularism,3.0,0.0,400,3,3,3.0,3.0
P04064,Poland,farmer,male,25,gender equality,4.0,0.0,401,4,4,4.0,4.0
P01279,Egypt,lawyer,neutral,25,climate change,4.0,0.0,402,4,4,4.0,4.0
P04063,Poland,elementary school teacher,male,25,trust in government,3.0,0.0,403,3,3,3.0,3.0
P01279,Egypt,lawyer,neutral,25,lgbtq rights,4.0,0.0,404,4,4,4.0,4.0
P04063,Poland,elementary school teacher,male,25,religion and secularism,3.0,0.0,405,3,3,3.0,3.0
P04063,Poland,elementary school teacher,male,25,lgbtq rights,4.0,0.0,406,4,4,4.0,4.0
P04063,Poland,elementary school teacher,male,25,climate change,4.0,0.0,407,4,4,4.0,4.0
P04062,Poland,electrician,male,25,religion and secularism,3.0,0.0,408,3,3,3.0,3.0
P01280,Egypt,mechanic,neutral,25,lgbtq rights,4.0,0.0,409,4,4,4.0,4.0
P04064,Poland,farmer,male,25,climate change,4.0,0.0,410,4,4,4.0,4.0
P04093,Poland,elementary school teacher,male,45,religion and secularism,3.0,0.0,411,3,3,3.0,3.0
P04068,Poland,journalist,male,25,climate change,4.0,0.0,412,4,4,4.0,4.0
P04068,Poland,journalist,male,25,lgbtq rights,4.0,0.0,413,4,4,4.0,4.0
P04075,Poland,real estate agent,male,25,religion and secularism,3.0,0.0,414,3,3,3.0,3.0
P04074,Poland,police officer,male,25,climate change,4.0,0.0,415,4,4,4.0,4.0
P01270,Egypt,construction worker,neutral,25,lgbtq rights,4.0,0.0,416,4,4,4.0,4.0
P04073,Poland,plumber,male,25,religion and secularism,3.0,0.0,417,3,3,3.0,3.0
P01271,Egypt,doctor,neutral,25,climate change,4.0,0.0,418,4,4,4.0,4.0
P04072,Poland,pharmacist,male,25,religion and secularism,3.0,0.0,419,3,3,3.0,3.0
P04072,Poland,pharmacist,male,25,lgbtq rights,4.0,0.0,420,4,4,4.0,4.0
P04072,Poland,pharmacist,male,25,climate change,4.0,0.0,421,4,4,4.0,4.0
P01275,Egypt,flight attendant,neutral,25,climate change,4.0,0.0,422,4,4,4.0,4.0
P04071,Poland,paramedic,male,25,religion and secularism,3.0,0.0,423,3,3,3.0,3.0
P01272,Egypt,electrician,neutral,25,lgbtq rights,4.0,0.0,424,4,4,4.0,4.0
P04071,Poland,paramedic,male,25,climate change,4.0,0.0,425,4,4,4.0,4.0
P01273,Egypt,elementary school teacher,neutral,25,climate change,4.0,0.0,426,4,4,4.0,4.0
P04070,Poland,mechanic,male,25,religion and secularism,3.0,0.0,427,3,3,3.0,3.0
P04069,Poland,lawyer,male,25,religion and secularism,3.0,0.0,428,3,3,3.0,3.0
P04069,Poland,lawyer,male,25,climate change,4.0,0.0,429,4,4,4.0,4.0
P01274,Egypt,farmer,neutral,25,lgbtq rights,4.0,0.0,430,4,4,4.0,4.0
P04068,Poland,journalist,male,25,religion and secularism,3.0,0.0,431,3,3,3.0,3.0
P04071,Poland,paramedic,male,25,lgbtq rights,4.0,0.0,432,4,4,4.0,4.0
P01281,Egypt,paramedic,neutral,25,climate change,4.0,0.0,433,4,4,4.0,4.0
P04094,Poland,farmer,male,45,gender equality,4.0,0.0,434,4,4,4.0,4.0
P04095,Poland,flight attendant,male,45,religion and secularism,3.0,0.0,435,3,3,3.0,3.0
P04128,Poland,journalist,male,65,religion and secularism,3.0,0.0,436,3,3,3.0,3.0
P04128,Poland,journalist,male,65,climate change,4.0,0.0,437,4,4,4.0,4.0
P04127,Poland,janitor,male,65,gender equality,4.0,0.0,438,4,4,4.0,4.0
P01229,Egypt,veterinarian,female,45,climate change,4.0,0.0,439,4,4,4.0,4.0
P04126,Poland,hairdresser,male,65,religion and secularism,3.0,0.0,440,3,3,3.0,3.0
P04125,Poland,flight attendant,male,65,religion and secularism,3.0,0.0,441,3,3,3.0,3.0
P04125,Poland,flight attendant,male,65,climate change,4.0,0.0,442,4,4,4.0,4.0
P04124,Poland,farmer,male,65,gender equality,4.0,0.0,443,4,4,4.0,4.0
P01231,Egypt,accountant,female,65,climate change,4.0,0.0,444,4,4,4.0,4.0
P04123,Poland,elementary school teacher,male,65,climate change,4.0,0.0,445,4,4,4.0,4.0
P04122,Poland,electrician,male,65,gender equality,4.0,0.0,446,4,4,4.0,4.0
P04121,Poland,doctor,male,65,climate change,4.0,0.0,447,4,4,4.0,4.0
P01233,Egypt,architect,female,65,climate change,4.0,0.0,448,4,4,4.0,4.0
P04120,Poland,construction worker,male,65,gender equality,4.0,0.0,449,4,4,4.0,4.0
P04119,Poland,computer programmer,male,65,religion and secularism,3.0,0.0,450,3,3,3.0,3.0
P04119,Poland,computer programmer,male,65,climate change,4.0,0.0,451,4,4,4.0,4.0
P04118,Poland,civil engineer,male,65,religion and secularism,3.0,0.0,452,3,3,3.0,3.0
P04129,Poland,lawyer,male,65,climate change,4.0,0.0,453,4,4,4.0,4.0
P01227,Egypt,social worker,female,45,climate change,4.0,0.0,454,4,4,4.0,4.0
P04130,Poland,mechanic,male,65,gender equality,4.0,0.0,455,4,4,4.0,4.0
P01226,Egypt,registered nurse,female,45,climate change,4.0,0.0,456,4,4,4.0,4.0
P04141,Poland,accountant,female,25,lgbtq rights,4.0,0.0,457,4,4,4.0,4.0
P01219,Egypt,lawyer,female,45,climate change,4.0,0.0,458,4,4,4.0,4.0
P04141,Poland,accountant,female,25,climate change,4.0,0.0,459,4,4,4.0,4.0
P04140,Poland,waiter,male,65,gender equality,4.0,0.0,460,4,4,4.0,4.0
P04139,Poland,veterinarian,male,65,religion and secularism,3.0,0.0,461,3,3,3.0,3.0
P04139,Poland,veterinarian,male,65,climate change,4.0,0.0,462,4,4,4.0,4.0
P01221,Egypt,paramedic,female,45,climate change,4.0,0.0,463,4,4,4.0,4.0
P04138,Poland,truck driver,male,65,gender equality,4.0,0.0,464,4,4,4.0,4.0
P04118,Poland,civil engineer,male,65,climate change,4.0,0.0,465,4,4,4.0,4.0
P01222,Egypt,pharmacist,female,45,climate change,4.0,0.0,466,4,4,4.0,4.0
P04136,Poland,registered nurse,male,65,religion and secularism,3.0,0.0,467,3,3,3.0,3.0
P04136,Poland,registered nurse,male,65,climate change,4.0,0.0,468,4,4,4.0,4.0
P04134,Poland,police officer,male,65,gender equality,4.0,0.0,469,4,4,4.0,4.0
P01224,Egypt,police officer,female,45,climate change,4.0,0.0,470,4,4,4.0,4.0
P04133,Poland,plumber,male,65,gender equality,4.0,0.0,471,4,4,4.0,4.0
P01225,Egypt,real estate agent,female,45,climate change,4.0,0.0,472,4,4,4.0,4.0
P04132,Poland,pharmacist,male,65,climate change,4.0,0.0,473,4,4,4.0,4.0
P04131,Poland,paramedic,male,65,climate change,4.0,0.0,474,4,4,4.0,4.0
P04137,Poland,social worker,male,65,climate change,4.0,0.0,475,4,4,4.0,4.0
P01235,Egypt,business manager,female,65,climate change,4.0,0.0,476,4,4,4.0,4.0
P04117,Poland,chef,male,65,religion and secularism,3.0,0.0,477,3,3,3.0,3.0
P04117,Poland,chef,male,65,climate change,4.0,0.0,478,4,4,4.0,4.0
P04105,Poland,real estate agent,male,45,religion and secularism,3.0,0.0,479,3,3,3.0,3.0
P04104,Poland,police officer,male,45,climate change,4.0,0.0,480,4,4,4.0,4.0
P04102,Poland,pharmacist,male,45,religion and secularism,3.0,0.0,481,3,3,3.0,3.0
P04102,Poland,pharmacist,male,45,climate change,4.0,0.0,482,4,4,4.0,4.0
P04101,Poland,paramedic,male,45,religion and secularism,3.0,0.0,483,3,3,3.0,3.0
P01248,Egypt,journalist,female,65,climate change,4.0,0.0,484,4,4,4.0,4.0
P04101,Poland,paramedic,male,45,climate change,4.0,0.0,485,4,4,4.0,4.0
P04100,Poland,mechanic,male,45,religion and secularism,3.0,0.0,486,3,3,3.0,3.0
P01245,Egypt,flight attendant,female,65,climate change,4.0,0.0,487,4,4,4.0,4.0
P01249,Egypt,lawyer,female,65,climate change,4.0,0.0,488,4,4,4.0,4.0
P04099,Poland,lawyer,male,45,climate change,4.0,0.0,489,4,4,4.0,4.0
P04098,Poland,journalist,male,45,religion and secularism,3.0,0.0,490,3,3,3.0,3.0
P04098,Poland,journalist,male,45,lgbtq rights,4.0,0.0,491,4,4,4.0,4.0
P04098,Poland,journalist,male,45,climate change,4.0,0.0,492,4,4,4.0,4.0
P04097,Poland,janitor,male,45,religion and secularism,3.0,0.0,493,3,3,3.0,3.0
P01251,Egypt,paramedic,female,65,climate change,4.0,0.0,494,4,4,4.0,4.0
P04096,Poland,hairdresser,male,45,religion and secularism,3.0,0.0,495,3,3,3.0,3.0
P01252,Egypt,pharmacist,female,65,climate change,4.0,0.0,496,4,4,4.0,4.0
P04099,Poland,lawyer,male,45,religion and secularism,3.0,0.0,497,3,3,3.0,3.0
P04095,Poland,flight attendant,male,45,climate change,4.0,0.0,498,4,4,4.0,4.0
P04106,Poland,registered nurse,male,45,climate change,4.0,0.0,499,4,4,4.0,4.0
P01244,Egypt,farmer,female,65,gender equality,4.0,0.0,500,4,4,4.0,4.0
P04116,Poland,cashier,male,65,gender equality,4.0,0.0,501,4,4,4.0,4.0
P01237,Egypt,chef,female,65,climate change,4.0,0.0,502,4,4,4.0,4.0
P04115,Poland,business manager,male,65,climate change,4.0,0.0,503,4,4,4.0,4.0
P04113,Poland,architect,male,65,religion and secularism,3.0,0.0,504,3,3,3.0,3.0
P04113,Poland,architect,male,65,climate change,4.0,0.0,505,4,4,4.0,4.0
P01239,Egypt,computer programmer,female,65,climate change,4.0,0.0,506,4,4,4.0,4.0
P04112,Poland,administrative assistant,male,65,religion and secularism,3.0,0.0,507,3,3,3.0,3.0
P01240,Egypt,construction worker,female,65,climate change,4.0,0.0,508,4,4,4.0,4.0
P04106,Poland,registered nurse,male,45,religion and secularism,3.0,0.0,509,3,3,3.0,3.0
P04111,Poland,accountant,male,65,gender equality,4.0,0.0,510,4,4,4.0,4.0
P01241,Egypt,doctor,female,65,climate change,4.0,0.0,511,4,4,4.0,4.0
P04109,Poland,veterinarian,male,45,religion and secularism,3.0,0.0,512,3,3,3.0,3.0
P01242,Egypt,electrician,female,65,climate change,4.0,0.0,513,4,4,4.0,4.0
P04109,Poland,veterinarian,male,45,climate change,4.0,0.0,514,4,4,4.0,4.0
P01243,Egypt,elementary school teacher,female,65,climate change,4.0,0.0,515,4,4,4.0,4.0
P04107,Poland,social worker,male,45,religion and secularism,3.0,0.0,516,3,3,3.0,3.0
P04107,Poland,social worker,male,45,lgbtq rights,4.0,0.0,517,4,4,4.0,4.0
P04107,Poland,social worker,male,45,climate change,4.0,0.0,518,4,4,4.0,4.0
P04110,Poland,waiter,male,45,religion and secularism,3.0,0.0,519,3,3,3.0,3.0
P01483,France,elementary school teacher,female,45,climate change,4.0,0.0,520,4,4,4.0,4.0
P04061,Poland,doctor,male,25,trust in government,3.0,0.0,521,3,3,3.0,3.0
P01281,Egypt,paramedic,neutral,25,lgbtq rights,4.0,0.0,522,4,4,4.0,4.0
P03995,Pakistan,business manager,neutral,45,climate change,4.0,0.0,523,4,4,4.0,4.0
P01335,Egypt,flight attendant,neutral,65,climate change,4.0,0.0,524,4,4,4.0,4.0
P01335,Egypt,flight attendant,neutral,65,lgbtq rights,4.0,0.0,525,4,4,4.0,4.0
P03993,Pakistan,architect,neutral,45,climate change,4.0,0.0,526,4,4,4.0,4.0
P01338,Egypt,journalist,neutral,65,climate change,4.0,0.0,527,4,4,4.0,4.0
P03989,Pakistan,veterinarian,neutral,25,lgbtq rights,4.0,0.0,528,4,4,4.0,4.0
P01338,Egypt,journalist,neutral,65,lgbtq rights,4.0,0.0,529,4,4,4.0,4.0
P03989,Pakistan,veterinarian,neutral,25,climate change,4.0,0.0,530,4,4,4.0,4.0
P01339,Egypt,lawyer,neutral,65,climate change,4.0,0.0,531,4,4,4.0,4.0
P03987,Pakistan,social worker,neutral,25,economic redistribution,4.0,0.0,532,4,4,4.0,4.0
P03987,Pakistan,social worker,neutral,25,climate change,4.0,0.0,533,4,4,4.0,4.0
P03986,Pakistan,registered nurse,neutral,25,lgbtq rights,4.0,0.0,534,4,4,4.0,4.0
P01341,Egypt,paramedic,neutral,65,climate change,4.0,0.0,535,4,4,4.0,4.0
P03986,Pakistan,registered nurse,neutral,25,climate change,4.0,0.0,536,4,4,4.0,4.0
P03985,Pakistan,real estate agent,neutral,25,lgbtq rights,4.0,0.0,537,4,4,4.0,4.0
P03984,Pakistan,police officer,neutral,25,climate change,4.0,0.0,538,4,4,4.0,4.0
P03982,Pakistan,pharmacist,neutral,25,lgbtq rights,4.0,0.0,539,4,4,4.0,4.0
P01333,Egypt,elementary school teacher,neutral,65,climate change,4.0,0.0,540,4,4,4.0,4.0
P03998,Pakistan,civil engineer,neutral,45,climate change,4.0,0.0,541,4,4,4.0,4.0
P03999,Pakistan,computer programmer,neutral,45,climate change,4.0,0.0,542,4,4,4.0,4.0
P01331,Egypt,doctor,neutral,65,climate change,4.0,0.0,543,4,4,4.0,4.0
P04017,Pakistan,social worker,neutral,45,climate change,4.0,0.0,544,4,4,4.0,4.0
P01319,Egypt,veterinarian,neutral,45,climate change,4.0,0.0,545,4,4,4.0,4.0
P04016,Pakistan,registered nurse,neutral,45,climate change,4.0,0.0,546,4,4,4.0,4.0
P01319,Egypt,veterinarian,neutral,45,lgbtq rights,4.0,0.0,547,4,4,4.0,4.0
P04014,Pakistan,police officer,neutral,45,climate change,4.0,0.0,548,4,4,4.0,4.0
P04012,Pakistan,pharmacist,neutral,45,climate change,4.0,0.0,549,4,4,4.0,4.0
P04011,Pakistan,paramedic,neutral,45,climate change,4.0,0.0,550,4,4,4.0,4.0
P01323,Egypt,architect,neutral,65,climate change,4.0,0.0,551,4,4,4.0,4.0
P01344,Egypt,police officer,neutral,65,climate change,4.0,0.0,552,4,4,4.0,4.0
P01323,Egypt,architect,neutral,65,lgbtq rights,4.0,0.0,553,4,4,4.0,4.0
P01324,Egypt,bank teller,neutral,65,religion and secularism,3.0,0.0,554,3,3,3.0,3.0
P01325,Egypt,business manager,neutral,65,climate change,4.0,0.0,555,4,4,4.0,4.0
P04005,Pakistan,flight attendant,neutral,45,climate change,4.0,0.0,556,4,4,4.0,4.0
P01328,Egypt,civil engineer,neutral,65,climate change,4.0,0.0,557,4,4,4.0,4.0
P04003,Pakistan,elementary school teacher,neutral,45,climate change,4.0,0.0,558,4,4,4.0,4.0
P01329,Egypt,computer programmer,neutral,65,climate change,4.0,0.0,559,4,4,4.0,4.0
P01329,Egypt,computer programmer,neutral,65,lgbtq rights,4.0,0.0,560,4,4,4.0,4.0
P04001,Pakistan,doctor,neutral,45,climate change,4.0,0.0,561,4,4,4.0,4.0
P04009,Pakistan,lawyer,neutral,45,climate change,4.0,0.0,562,4,4,4.0,4.0
P03982,Pakistan,pharmacist,neutral,25,climate change,4.0,0.0,563,4,4,4.0,4.0
P03981,Pakistan,paramedic,neutral,25,lgbtq rights,4.0,0.0,564,4,4,4.0,4.0
P03981,Pakistan,paramedic,neutral,25,climate change,4.0,0.0,565,4,4,4.0,4.0
P03968,Pakistan,civil engineer,neutral,25,lgbtq rights,4.0,0.0,566,4,4,4.0,4.0
P03968,Pakistan,civil engineer,neutral,25,climate change,4.0,0.0,567,4,4,4.0,4.0
P03967,Pakistan,chef,neutral,25,lgbtq rights,4.0,0.0,568,4,4,4.0,4.0
P01356,France,cashier,male,25,religion and secularism,3.0,0.0,569,3,3,3.0,3.0
P01357,France,chef,male,25,climate change,4.0,0.0,570,4,4,4.0,4.0
P01357,France,chef,male,25,religion and secularism,3.0,0.0,571,3,3,3.0,3.0
P01358,France,civil engineer,male,25,climate change,4.0,0.0,572,4,4,4.0,4.0
P03965,Pakistan,business manager,neutral,25,lgbtq rights,4.0,0.0,573,4,4,4.0,4.0
P01355,France,business manager,male,25,religion and secularism,3.0,0.0,574,3,3,3.0,3.0
